candidates_per_second,dataset,depth,latency_s_per_query,method,model_size_mb,mrr@10,n_queries,ndcg@10,qrels_split,query_cap,recall@100,seed,timing_repeats
81.10522371838532,arguana,20,0.24659324126204593,dynamic_int8_reranker_cpu,55.916077613830566,0.21697619047619043,100,0.3326173781363904,test,100,0.79,1,5
291.9825425356884,arguana,20,0.06849724585008517,bm25_no_rerank,0.0,0.23446825396825383,100,0.3516805069463897,test,100,0.8,2,5
60.894042555535094,arguana,20,0.32843935401004276,fp32_reranker_cpu,86.68552494049072,0.2161071428571428,100,0.3359475537816289,test,100,0.8,2,5
81.09290680004797,arguana,20,0.2466306954480533,dynamic_int8_reranker_cpu,55.916077613830566,0.21003174603174596,100,0.32865815193550246,test,100,0.8,2,5
314.4340877092716,arguana,20,0.063606335259974,bm25_no_rerank,0.0,0.23092063492063486,100,0.35285641935840645,test,100,0.86,3,5
61.541814937175666,arguana,20,0.3249822908280621,fp32_reranker_cpu,86.68552494049072,0.2596825396825396,100,0.39149404745975247,test,100,0.86,3,5
81.25502139664366,arguana,20,0.24613863434200176,dynamic_int8_reranker_cpu,55.916077613830566,0.24661507936507931,100,0.37195891397644637,test,100,0.86,3,5
295.3930133879724,arguana,20,0.06770640839000407,bm25_no_rerank,0.0,0.22859126984126976,100,0.3441552995673021,test,100,0.81,4,5
61.18145612800529,arguana,20,0.32689643669407814,fp32_reranker_cpu,86.68552494049072,0.2243531746031746,100,0.33661269439528857,test,100,0.81,4,5
80.86962666129158,arguana,20,0.24731164005203754,dynamic_int8_reranker_cpu,55.916077613830566,0.22438095238095226,100,0.33431908716628306,test,100,0.81,4,5
295.97726047851836,arguana,20,0.06757275868985743,bm25_no_rerank,0.0,0.2146309523809523,100,0.32214710059471324,test,100,0.81,5,5
60.87125962406346,arguana,20,0.3285622824879683,fp32_reranker_cpu,86.68552494049072,0.21770634920634907,100,0.33971356067081937,test,100,0.81,5,5
81.34121048080738,arguana,20,0.2458778260340623,dynamic_int8_reranker_cpu,55.916077613830566,0.21676190476190466,100,0.33462818669315736,test,100,0.81,5,5
