candidates_per_second,dataset,depth,latency_s_per_query,method,model_size_mb,mrr@10,n_queries,ndcg@10,qrels_split,query_cap,recall@100,seed,timing_repeats,maximum_candidate_cutoff,actual_candidate_count,corrected_throughput,retrieval_latency_s_per_query,reranker_latency_s_per_query,end_to_end_latency_s_per_query,method_latency_boundary
62.85384901746226,scifact,50,0.7954962310440024,fp32_reranker_cpu,86.68552494049072,0.6366904761904764,100,0.6646533455292447,test,100,0.8654999999999999,5,5,50,50.0,62.85384901746226,0.0030640400598349517,0.7954962310440024,0.7985602711038373,retrieval_plus_reranker
81.7178187624898,scifact,50,0.611861657068006,dynamic_int8_reranker_cpu,55.916077613830566,0.6374166666666667,100,0.6662996238483716,test,100,0.8654999999999999,5,5,50,50.0,81.7178187624898,0.0030640400598349517,0.611861657068006,0.614925697127841,retrieval_plus_reranker
32357.66422340959,scifact,100,0.003090457930138655,bm25_no_rerank,0.0,0.7039285714285713,100,0.7430290766937216,test,100,0.935,1,5,100,100.0,32357.66422340959,0.003090457930138655,,0.003090457930138655,retrieval_only
53.96809387110439,scifact,100,1.852946673248025,fp32_reranker_cpu,86.68552494049072,0.6925515873015874,100,0.7247379343015515,test,100,0.935,1,5,100,100.0,53.96809387110439,0.003090457930138655,1.852946673248025,1.8560371311781638,retrieval_plus_reranker
70.12306874331958,scifact,100,1.426064229533975,dynamic_int8_reranker_cpu,55.916077613830566,0.6941666666666668,100,0.723465936449195,test,100,0.935,1,5,100,100.0,70.12306874331958,0.003090457930138655,1.426064229533975,1.4291546874641137,retrieval_plus_reranker
30976.804333332788,scifact,100,0.003228221960016526,bm25_no_rerank,0.0,0.6516785714285714,100,0.6720783320110995,test,100,0.8846666666666667,2,5,100,100.0,30976.804333332788,0.003228221960016526,,0.003228221960016526,retrieval_only
50.99920719374969,scifact,100,1.9608147950240236,fp32_reranker_cpu,86.68552494049072,0.6580396825396826,100,0.6825251351662699,test,100,0.8846666666666667,2,5,100,100.0,50.99920719374969,0.003228221960016526,1.9608147950240236,1.9640430169840402,retrieval_plus_reranker
67.89124708158202,scifact,100,1.4729439257439807,dynamic_int8_reranker_cpu,55.916077613830566,0.6519285714285715,100,0.6771044647598684,test,100,0.8846666666666667,2,5,100,100.0,67.89124708158202,0.003228221960016526,1.4729439257439807,1.4761721477039973,retrieval_plus_reranker
30227.079544020347,scifact,100,0.0033082918200670972,bm25_no_rerank,0.0,0.6877896825396824,100,0.7147762180747904,test,100,0.9296666666666666,3,5,100,100.0,30227.079544020347,0.0033082918200670972,,0.0033082918200670972,retrieval_only
54.88320122601886,scifact,100,1.822051151648062,fp32_reranker_cpu,86.68552494049072,0.6845000000000002,100,0.7120588248225909,test,100,0.9296666666666666,3,5,100,100.0,54.88320122601886,0.0033082918200670972,1.822051151648062,1.825359443468129,retrieval_plus_reranker
75.54475422241994,scifact,100,1.32371864902199,dynamic_int8_reranker_cpu,55.916077613830566,0.6831666666666666,100,0.709604864351719,test,100,0.9296666666666666,3,5,100,100.0,75.54475422241994,0.0033082918200670972,1.32371864902199,1.3270269408420572,retrieval_plus_reranker
28513.13062733033,scifact,100,0.0035071560996584594,bm25_no_rerank,0.0,0.5994563492063493,100,0.6371884155329548,test,100,0.8566666666666666,4,5,100,100.0,28513.13062733033,0.0035071560996584594,,0.0035071560996584594,retrieval_only
57.51044047093812,scifact,100,1.738814712270083,fp32_reranker_cpu,86.68552494049072,0.6140000000000001,100,0.6405680000389825,test,100,0.8566666666666666,4,5,100,100.0,57.51044047093812,0.0035071560996584594,1.738814712270083,1.7423218683697415,retrieval_plus_reranker
66.99248238703821,scifact,100,1.4927047996559704,dynamic_int8_reranker_cpu,55.916077613830566,0.622,100,0.6460224184694762,test,100,0.8566666666666666,4,5,100,100.0,66.99248238703821,0.0035071560996584594,1.4927047996559704,1.4962119557556288,retrieval_plus_reranker
25216.386096130587,scifact,100,0.0039656753199597,bm25_no_rerank,0.0,0.62025,100,0.6453074534299583,test,100,0.878,5,5,100,100.0,25216.386096130587,0.0039656753199597,,0.0039656753199597,retrieval_only
50.982403269777755,scifact,100,1.9614610843439733,fp32_reranker_cpu,86.68552494049072,0.6361349206349208,100,0.6632037561495558,test,100,0.878,5,5,100,100.0,50.982403269777755,0.0039656753199597,1.9614610843439733,1.965426759663933,retrieval_plus_reranker
72.46840551603508,scifact,100,1.3799116910040612,dynamic_int8_reranker_cpu,55.916077613830566,0.6363452380952382,100,0.664318814069373,test,100,0.878,5,5,100,100.0,72.46840551603508,0.0039656753199597,1.3799116910040612,1.383877366324021,retrieval_plus_reranker
33585.564834649624,nfcorpus,20,0.0005954939301591367,bm25_no_rerank,0.0,0.4709563492063494,100,0.2861539020061345,test,100,0.18492532077866752,1,5,20,15.26,25625.785968837663,0.0005954939301591367,,0.0005954939301591367,retrieval_only
